https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QTUM,Volume USDT,tradecount
1566000000000,2019-08-17 00:00:00,QTUM/USDT,2.29100000,2.46600000,2.27500000,2.45500000,317117.18700000,752466.81180900,4034
1565913600000,2019-08-16 00:00:00,QTUM/USDT,2.38100000,2.39500000,2.21900000,2.29000000,316084.27100000,725338.56080300,4287
1565827200000,2019-08-15 00:00:00,QTUM/USDT,2.34800000,2.41800000,2.26000000,2.37600000,234206.89200000,547900.41769900,3024
1565740800000,2019-08-14 00:00:00,QTUM/USDT,2.64400000,2.65800000,2.33300000,2.34700000,393474.91900000,994442.26334900,5322
1565654400000,2019-08-13 00:00:00,QTUM/USDT,2.70600000,2.71000000,2.57500000,2.64200000,228129.78400000,601682.39598200,3186
1565568000000,2019-08-12 00:00:00,QTUM/USDT,2.77100000,2.77800000,2.67200000,2.70600000,170953.59500000,465104.88816100,2550
1565481600000,2019-08-11 00:00:00,QTUM/USDT,2.65000000,2.84300000,2.62200000,2.77500000,269985.58200000,737839.59954200,3850
1565395200000,2019-08-10 00:00:00,QTUM/USDT,2.63100000,2.72900000,2.57600000,2.65700000,296373.22300000,782223.94751700,3286
1565308800000,2019-08-09 00:00:00,QTUM/USDT,2.80500000,2.82000000,2.57600000,2.63100000,328794.52900000,881364.11097900,4151
1565222400000,2019-08-08 00:00:00,QTUM/USDT,2.91000000,2.91900000,2.73000000,2.80800000,315338.01000000,893662.03633100,4278
1565136000000,2019-08-07 00:00:00,QTUM/USDT,2.93000000,2.99900000,2.88300000,2.91400000,268411.75000000,789051.13877300,3983
1565049600000,2019-08-06 00:00:00,QTUM/USDT,3.09300000,3.11700000,2.90400000,2.93200000,370629.01400000,1120966.88011900,5082
1564963200000,2019-08-05 00:00:00,QTUM/USDT,3.01800000,3.20000000,3.01200000,3.09400000,459115.08000000,1428609.96656200,5968
1564876800000,2019-08-04 00:00:00,QTUM/USDT,3.04600000,3.07100000,2.96500000,3.01700000,242653.87400000,729685.24241800,3054
1564790400000,2019-08-03 00:00:00,QTUM/USDT,3.00200000,3.09800000,2.98400000,3.04300000,238069.88100000,727880.33896500,3351
1564704000000,2019-08-02 00:00:00,QTUM/USDT,3.02600000,3.09100000,2.96100000,3.00100000,304235.03500000,919431.86357800,4077
1564617600000,2019-08-01 00:00:00,QTUM/USDT,3.05600000,3.06700000,2.91600000,3.02400000,324079.64500000,967190.02982700,4487
1564531200000,2019-07-31 00:00:00,QTUM/USDT,2.89000000,3.30000000,2.88300000,3.05700000,903575.00200000,2735091.82062400,9023
1564444800000,2019-07-30 00:00:00,QTUM/USDT,2.88700000,2.92800000,2.82600000,2.88300000,150725.24000000,433714.69128600,2413
1564358400000,2019-07-29 00:00:00,QTUM/USDT,2.90600000,2.96100000,2.82100000,2.89200000,245667.56400000,708580.04321600,3454
1564272000000,2019-07-28 00:00:00,QTUM/USDT,2.89100000,2.93800000,2.76200000,2.90700000,236711.30600000,681850.14883800,3765
1564185600000,2019-07-27 00:00:00,QTUM/USDT,3.10000000,3.17000000,2.82700000,2.89500000,460832.17400000,1363445.65445000,6679
1564099200000,2019-07-26 00:00:00,QTUM/USDT,3.07000000,3.11000000,2.95500000,3.10200000,242776.23700000,736140.26918700,4220
1564012800000,2019-07-25 00:00:00,QTUM/USDT,2.94700000,3.15500000,2.93800000,3.07200000,400560.33900000,1240136.30268200,5955
1563926400000,2019-07-24 00:00:00,QTUM/USDT,2.84500000,3.02300000,2.70200000,2.94800000,587487.43400000,1676149.46927000,7940
1563840000000,2019-07-23 00:00:00,QTUM/USDT,3.04400000,3.05400000,2.84000000,2.84900000,638854.22400000,1870542.01736500,7807
1563753600000,2019-07-22 00:00:00,QTUM/USDT,3.23500000,3.28500000,2.98500000,3.04300000,442105.18300000,1382016.27956700,6083
1563667200000,2019-07-21 00:00:00,QTUM/USDT,3.28000000,3.37000000,3.11000000,3.23200000,308158.79400000,990629.84259800,5411
1563580800000,2019-07-20 00:00:00,QTUM/USDT,3.16800000,3.39700000,3.06800000,3.27900000,643312.45000000,2061829.66589600,7818
1563494400000,2019-07-19 00:00:00,QTUM/USDT,3.08100000,3.19800000,2.92100000,3.16900000,501316.24200000,1518435.62943600,7386
1563408000000,2019-07-18 00:00:00,QTUM/USDT,2.78500000,3.15800000,2.71900000,3.08600000,829927.06900000,2442220.79845000,12063
1563321600000,2019-07-17 00:00:00,QTUM/USDT,2.68100000,2.92100000,2.53600000,2.79100000,853922.84400000,2331302.17826300,12001
1563235200000,2019-07-16 00:00:00,QTUM/USDT,3.15800000,3.22500000,2.63300000,2.67900000,758874.28500000,2203759.81601000,11804
1563148800000,2019-07-15 00:00:00,QTUM/USDT,3.06200000,3.33900000,2.80000000,3.16300000,996704.23200000,3052448.28651500,16830
1563062400000,2019-07-14 00:00:00,QTUM/USDT,3.58300000,3.63600000,3.02500000,3.06500000,712250.44400000,2331383.75922500,12152
1562976000000,2019-07-13 00:00:00,QTUM/USDT,3.82100000,3.84000000,3.41000000,3.58100000,598474.36200000,2160260.30702500,9459
1562889600000,2019-07-12 00:00:00,QTUM/USDT,3.57800000,3.89200000,3.47200000,3.82600000,964014.48400000,3598999.21144400,13196
1562803200000,2019-07-11 00:00:00,QTUM/USDT,4.23500000,4.23500000,3.41900000,3.57300000,1481319.88800000,5372081.97333100,21234
1562716800000,2019-07-10 00:00:00,QTUM/USDT,4.80000000,4.84200000,3.99700000,4.23300000,847586.10700000,3714186.51457300,13132
1562630400000,2019-07-09 00:00:00,QTUM/USDT,4.99400000,5.00000000,4.71300000,4.80100000,464071.20900000,2246873.69325900,7428
1562544000000,2019-07-08 00:00:00,QTUM/USDT,4.84400000,5.05400000,4.79200000,4.99800000,419974.81800000,2069871.19740200,7079
1562457600000,2019-07-07 00:00:00,QTUM/USDT,4.77500000,4.84700000,4.68900000,4.84200000,257490.41900000,1226552.44980700,5126
1562371200000,2019-07-06 00:00:00,QTUM/USDT,4.74200000,4.94000000,4.72400000,4.78200000,347789.77000000,1675536.09637900,6310
1562284800000,2019-07-05 00:00:00,QTUM/USDT,4.83400000,4.93000000,4.68900000,4.74100000,540389.91700000,2602593.01984600,8966
1562198400000,2019-07-04 00:00:00,QTUM/USDT,5.17500000,5.18800000,4.76600000,4.84000000,620457.36200000,3111257.63706600,9424
1562112000000,2019-07-03 00:00:00,QTUM/USDT,5.25500000,5.33800000,4.88700000,5.18100000,790247.37200000,4021182.50897600,12600
1562025600000,2019-07-02 00:00:00,QTUM/USDT,4.92800000,5.35200000,4.36900000,5.25800000,1715189.32800000,8345335.00874700,21825
1561939200000,2019-07-01 00:00:00,QTUM/USDT,4.93500000,5.13000000,4.48000000,4.92900000,1635023.04500000,7818694.55485700,20040
1561852800000,2019-06-30 00:00:00,QTUM/USDT,5.57200000,5.61800000,4.88800000,4.93400000,1075044.20800000,5620240.01057900,15755
1561766400000,2019-06-29 00:00:00,QTUM/USDT,5.28900000,5.85500000,5.08800000,5.57200000,2485779.55600000,13549592.25139600,33437
1561680000000,2019-06-28 00:00:00,QTUM/USDT,4.37500000,5.31500000,4.33300000,5.30700000,1506106.06900000,7287505.12994000,26298
1561593600000,2019-06-27 00:00:00,QTUM/USDT,5.24700000,5.80000000,4.12100000,4.37500000,1988802.72500000,9397864.12222000,31325
1561507200000,2019-06-26 00:00:00,QTUM/USDT,5.27600000,5.97500000,4.77900000,5.23200000,2964508.80800000,16238471.43957300,45408
1561420800000,2019-06-25 00:00:00,QTUM/USDT,4.19000000,5.45000000,4.17000000,5.28200000,2642612.15800000,12651042.09717200,37988
1561334400000,2019-06-24 00:00:00,QTUM/USDT,3.87200000,4.31000000,3.74600000,4.18800000,842748.27800000,3406670.06464700,12704
1561248000000,2019-06-23 00:00:00,QTUM/USDT,3.92600000,4.14200000,3.84500000,3.88900000,694134.97400000,2765537.81222100,9068
1561161600000,2019-06-22 00:00:00,QTUM/USDT,3.57400000,4.16100000,3.53400000,3.92700000,1231046.46300000,4752914.89326200,15101
1561075200000,2019-06-21 00:00:00,QTUM/USDT,3.51000000,3.60000000,3.48100000,3.57800000,277268.61800000,983935.40563900,4134
1560988800000,2019-06-20 00:00:00,QTUM/USDT,3.57000000,3.58600000,3.41000000,3.50200000,356552.40400000,1246270.39512600,4516
1560902400000,2019-06-19 00:00:00,QTUM/USDT,3.56100000,3.70000000,3.52000000,3.58000000,394816.53700000,1423144.90983600,5162
1560816000000,2019-06-18 00:00:00,QTUM/USDT,3.64700000,3.64900000,3.52100000,3.55800000,411116.35200000,1463666.76797200,4749
1560729600000,2019-06-17 00:00:00,QTUM/USDT,3.65100000,3.77200000,3.53500000,3.64800000,611299.25900000,2230597.16141800,8008
1560643200000,2019-06-16 00:00:00,QTUM/USDT,3.51400000,3.73500000,3.45500000,3.65100000,641953.08200000,2315406.80044500,9021
1560556800000,2019-06-15 00:00:00,QTUM/USDT,3.39800000,3.61000000,3.39600000,3.51100000,630915.50500000,2221987.46786000,7374
1560470400000,2019-06-14 00:00:00,QTUM/USDT,3.31600000,3.46900000,3.24800000,3.40300000,698625.99900000,2357799.82982100,9425
1560384000000,2019-06-13 00:00:00,QTUM/USDT,3.20500000,3.49600000,3.11000000,3.30700000,833705.78800000,2769705.87386800,9324
1560297600000,2019-06-12 00:00:00,QTUM/USDT,3.13900000,3.25100000,3.09900000,3.21000000,412738.19300000,1311164.53885900,4775
1560211200000,2019-06-11 00:00:00,QTUM/USDT,3.20500000,3.26800000,3.03100000,3.13200000,507958.54700000,1593602.76489400,6009
1560124800000,2019-06-10 00:00:00,QTUM/USDT,2.91100000,3.40100000,2.87600000,3.20500000,1453890.63700000,4648694.61598400,14037
1560038400000,2019-06-09 00:00:00,QTUM/USDT,2.99300000,3.05600000,2.80500000,2.91600000,326701.08400000,960034.34609300,3566
1559952000000,2019-06-08 00:00:00,QTUM/USDT,3.12900000,3.20600000,2.97300000,2.99600000,408406.97900000,1254367.13931100,3687
1559865600000,2019-06-07 00:00:00,QTUM/USDT,3.00000000,3.22900000,2.96900000,3.13000000,349100.53200000,1081496.76110300,4490
1559779200000,2019-06-06 00:00:00,QTUM/USDT,3.01100000,3.04300000,2.86100000,3.00400000,273513.50300000,810459.04508800,3495
1559692800000,2019-06-05 00:00:00,QTUM/USDT,2.96900000,3.06500000,2.91200000,3.01600000,380370.07300000,1136404.81552800,4145
1559606400000,2019-06-04 00:00:00,QTUM/USDT,3.14700000,3.17400000,2.89000000,2.96500000,712014.50700000,2167948.15885500,8156
1559520000000,2019-06-03 00:00:00,QTUM/USDT,3.61500000,3.61600000,3.09500000,3.15000000,764218.99300000,2575646.60941500,9135
1559433600000,2019-06-02 00:00:00,QTUM/USDT,3.50800000,3.66800000,3.45800000,3.60800000,485730.08000000,1734762.97948800,5818
1559347200000,2019-06-01 00:00:00,QTUM/USDT,3.30600000,3.80000000,3.27400000,3.50800000,1396828.96900000,5038421.07230900,15756
1559260800000,2019-05-31 00:00:00,QTUM/USDT,3.11900000,3.33500000,3.01600000,3.29800000,442188.65300000,1401487.30043000,5473
1559174400000,2019-05-30 00:00:00,QTUM/USDT,3.28900000,3.56800000,3.01600000,3.11400000,977469.18500000,3293426.70801800,13373
1559088000000,2019-05-29 00:00:00,QTUM/USDT,3.22100000,3.43000000,3.00400000,3.29800000,633755.34500000,2068754.64691400,8321
1559001600000,2019-05-28 00:00:00,QTUM/USDT,3.19400000,3.30200000,3.07500000,3.22400000,522848.37600000,1672514.51777300,6629
1558915200000,2019-05-27 00:00:00,QTUM/USDT,3.05500000,3.27100000,3.02300000,3.19200000,471956.33200000,1473181.35135800,6765
1558828800000,2019-05-26 00:00:00,QTUM/USDT,2.89800000,3.07100000,2.81000000,3.06200000,377504.03600000,1108540.58969000,4994
1558742400000,2019-05-25 00:00:00,QTUM/USDT,2.92300000,2.94600000,2.85900000,2.89900000,197562.23500000,573513.35262700,3049
1558656000000,2019-05-24 00:00:00,QTUM/USDT,2.87900000,3.04000000,2.84100000,2.91600000,418961.38300000,1227379.79594800,6468
1558569600000,2019-05-23 00:00:00,QTUM/USDT,2.85300000,2.90200000,2.72300000,2.87200000,587451.60400000,1661066.27602600,7573
1558483200000,2019-05-22 00:00:00,QTUM/USDT,3.14800000,3.17600000,2.81500000,2.85300000,548238.81200000,1650472.30157400,7078
1558396800000,2019-05-21 00:00:00,QTUM/USDT,3.09000000,3.25500000,3.02100000,3.15300000,500595.78900000,1570696.17335100,7571
1558310400000,2019-05-20 00:00:00,QTUM/USDT,3.13200000,3.19900000,2.80000000,3.09000000,1102925.84700000,3330774.23468500,12977
1558224000000,2019-05-19 00:00:00,QTUM/USDT,2.82000000,3.20800000,2.81900000,3.14000000,763988.68100000,2338694.05984900,11071
1558137600000,2019-05-18 00:00:00,QTUM/USDT,2.89400000,2.93900000,2.73600000,2.82600000,429639.38500000,1218528.17711900,7011
1558051200000,2019-05-17 00:00:00,QTUM/USDT,3.13500000,3.16100000,2.69900000,2.88700000,799974.70500000,2289619.27423800,12173
1557964800000,2019-05-16 00:00:00,QTUM/USDT,3.26000000,3.53000000,2.96500000,3.13500000,1717296.28700000,5599529.05018200,18595
1557878400000,2019-05-15 00:00:00,QTUM/USDT,2.76300000,3.28100000,2.76200000,3.25100000,565551.86200000,1726159.18034400,7164
1557792000000,2019-05-14 00:00:00,QTUM/USDT,2.48900000,2.84200000,2.47500000,2.77200000,835916.91700000,2236836.97115400,9733
1557705600000,2019-05-13 00:00:00,QTUM/USDT,2.40300000,2.57900000,2.38300000,2.49000000,510018.94100000,1270142.84512700,5637
1557619200000,2019-05-12 00:00:00,QTUM/USDT,2.51700000,2.60300000,2.34500000,2.42100000,419400.73100000,1029978.92949200,5537
1557532800000,2019-05-11 00:00:00,QTUM/USDT,2.35500000,2.64000000,2.33800000,2.50500000,605643.73100000,1504945.42295600,8032
1557446400000,2019-05-10 00:00:00,QTUM/USDT,2.34300000,2.38000000,2.30000000,2.35500000,338755.44500000,796702.79182200,3897
1557360000000,2019-05-09 00:00:00,QTUM/USDT,2.42100000,2.48700000,2.29100000,2.34200000,260243.62100000,618448.38872900,3210
1557273600000,2019-05-08 00:00:00,QTUM/USDT,2.38600000,2.46700000,2.34500000,2.42000000,154011.21800000,368741.93118600,2395
1557187200000,2019-05-07 00:00:00,QTUM/USDT,2.42500000,2.50800000,2.37000000,2.39400000,312914.02700000,766843.01565200,3439
1557100800000,2019-05-06 00:00:00,QTUM/USDT,2.45000000,2.46100000,2.31700000,2.41900000,352217.61000000,840582.06700800,4723
1557014400000,2019-05-05 00:00:00,QTUM/USDT,2.48200000,2.53600000,2.41300000,2.45200000,249656.23000000,616350.07539400,2936
1556928000000,2019-05-04 00:00:00,QTUM/USDT,2.61600000,2.70000000,2.36800000,2.48300000,512764.69000000,1281689.47838800,6304
1556841600000,2019-05-03 00:00:00,QTUM/USDT,2.60200000,2.69100000,2.52700000,2.61600000,588101.50700000,1538285.71026600,6468
1556755200000,2019-05-02 00:00:00,QTUM/USDT,2.44600000,2.82600000,2.40900000,2.60200000,1290403.49600000,3403369.11379100,13162
1556668800000,2019-05-01 00:00:00,QTUM/USDT,2.43100000,2.52700000,2.36200000,2.44600000,397495.73500000,974639.05457000,4510
1556582400000,2019-04-30 00:00:00,QTUM/USDT,2.31300000,2.43800000,2.26500000,2.43100000,218014.11600000,511682.24350000,2957
1556496000000,2019-04-29 00:00:00,QTUM/USDT,2.37700000,2.42400000,2.24400000,2.30500000,414483.75800000,977318.52778800,3921
1556409600000,2019-04-28 00:00:00,QTUM/USDT,2.40100000,2.41200000,2.34500000,2.37700000,144883.37300000,344666.56332300,2581
1556323200000,2019-04-27 00:00:00,QTUM/USDT,2.38400000,2.43000000,2.33900000,2.40100000,233231.78300000,557519.20703500,2534
1556236800000,2019-04-26 00:00:00,QTUM/USDT,2.34500000,2.44100000,2.27900000,2.38400000,353870.91000000,833313.46014200,3905
1556150400000,2019-04-25 00:00:00,QTUM/USDT,2.48900000,2.53300000,2.27900000,2.34400000,423622.47100000,1026536.18268000,5659
1556064000000,2019-04-24 00:00:00,QTUM/USDT,2.63400000,2.66500000,2.39200000,2.49600000,744986.64000000,1856505.02899100,8389
1555977600000,2019-04-23 00:00:00,QTUM/USDT,2.74500000,2.82000000,2.63700000,2.64000000,1698642.60000000,4703144.65006800,7198
1555891200000,2019-04-22 00:00:00,QTUM/USDT,2.70100000,2.77300000,2.65100000,2.74700000,309991.77200000,845911.76617900,4713
1555804800000,2019-04-21 00:00:00,QTUM/USDT,2.84800000,2.87100000,2.59400000,2.70300000,455925.48800000,1236864.25874700,6361
1555718400000,2019-04-20 00:00:00,QTUM/USDT,2.88500000,2.94200000,2.81000000,2.85000000,275107.14400000,794026.94541500,4211
1555632000000,2019-04-19 00:00:00,QTUM/USDT,2.92800000,2.93100000,2.83700000,2.89000000,289523.33200000,833771.79098900,4225
1555545600000,2019-04-18 00:00:00,QTUM/USDT,2.82800000,2.99900000,2.82800000,2.93300000,562961.97500000,1638306.28112000,7602
1555459200000,2019-04-17 00:00:00,QTUM/USDT,2.86700000,2.89500000,2.78400000,2.82500000,242690.32400000,688550.87912800,3438
1555372800000,2019-04-16 00:00:00,QTUM/USDT,2.78600000,2.88000000,2.75400000,2.86500000,307766.06100000,868982.36670800,4287
1555286400000,2019-04-15 00:00:00,QTUM/USDT,2.93100000,2.98300000,2.76300000,2.78800000,532030.19900000,1533237.93493600,6944
1555200000000,2019-04-14 00:00:00,QTUM/USDT,2.86500000,2.94100000,2.81000000,2.93000000,337465.71800000,972501.29787100,4878
1555113600000,2019-04-13 00:00:00,QTUM/USDT,2.94100000,2.97300000,2.84100000,2.86700000,396771.41500000,1152091.53865900,4995
1555027200000,2019-04-12 00:00:00,QTUM/USDT,2.91200000,2.99500000,2.76500000,2.94200000,671758.06100000,1952246.47518900,8735
1554940800000,2019-04-11 00:00:00,QTUM/USDT,3.28500000,3.29300000,2.80000000,2.91100000,894065.03300000,2685593.60815900,13193
1554854400000,2019-04-10 00:00:00,QTUM/USDT,3.28800000,3.44100000,3.25000000,3.28300000,383199.92300000,1280040.96722800,5995
1554768000000,2019-04-09 00:00:00,QTUM/USDT,3.44900000,3.45600000,3.22200000,3.28100000,358595.13100000,1185349.98131700,5629
1554681600000,2019-04-08 00:00:00,QTUM/USDT,3.61300000,3.67300000,3.23700000,3.44700000,831405.57100000,2860890.90083500,11964
1554595200000,2019-04-07 00:00:00,QTUM/USDT,3.27600000,3.69000000,3.27000000,3.61300000,1159383.02500000,4066629.23434000,16159
1554508800000,2019-04-06 00:00:00,QTUM/USDT,3.36300000,3.37200000,3.22900000,3.27600000,502272.68500000,1654650.89290500,7234
1554422400000,2019-04-05 00:00:00,QTUM/USDT,3.18100000,3.43600000,3.16300000,3.35700000,957713.95400000,3185211.64381300,10643
1554336000000,2019-04-04 00:00:00,QTUM/USDT,3.19600000,3.40500000,3.04200000,3.18100000,817496.37000000,2628678.70167900,11841
1554249600000,2019-04-03 00:00:00,QTUM/USDT,3.26500000,3.58000000,3.02300000,3.19600000,3895606.45900000,13364321.39169900,25524
1554163200000,2019-04-02 00:00:00,QTUM/USDT,2.96500000,3.29200000,2.87000000,3.27000000,1054012.38300000,3245611.44790400,17108
1554076800000,2019-04-01 00:00:00,QTUM/USDT,2.92900000,3.07000000,2.88000000,2.96500000,506774.29300000,1517717.92891400,7436
1553990400000,2019-03-31 00:00:00,QTUM/USDT,2.78900000,3.11500000,2.75200000,2.92800000,947167.38100000,2756719.01700100,12824
1553904000000,2019-03-30 00:00:00,QTUM/USDT,2.72100000,2.85800000,2.63200000,2.78600000,480727.85300000,1315146.38098200,6815
1553817600000,2019-03-29 00:00:00,QTUM/USDT,2.64900000,2.72600000,2.63300000,2.71900000,366461.52300000,982952.04891300,5416
1553731200000,2019-03-28 00:00:00,QTUM/USDT,2.58900000,3.00000000,2.52700000,2.64900000,2324256.90800000,6387714.79407300,10268
